a,b,p_calib
-73,-93,1.1093632909944259e-09
-73,-92,1.2652543978755823e-09
-73,-91,9.3559324783786018e-09
-73,-90,2.0258103211301709e-09
-73,-89,4.5018007107378992e-10
-73,-88,1.2026072330977938e-08
-73,-87,3.3471792970178511e-09
-73,-86,1.564852980094405e-09
-73,-85,8.0175287567831213e-10
-73,-84,2.2049942610049696e-09
-73,-83,2.1968559648916091e-09
-73,-82,7.5269576851286822e-09
-73,-81,6.0024007996207959e-10
-73,-80,2.0631199541338382e-09
-73,-79,2.1571128894288091e-09
-73,-78,2.078369255928343e-09
-73,-77,1.0493866681978335e-08
-73,-76,5.5255305035702118e-09
-73,-75,2.0521530441692112e-09
-73,-74,5.4259752328022232e-09
-73,-73,4.4920191593737498e-09
-73,-72,5.8981366059299228e-09
-73,-71,3.4705330851191624e-09
-73,-70,1.8437503598554184e-08
-73,-69,3.684450788936472e-09
-73,-68,8.9360777266646283e-09
-73,-67,2.6555787892634076e-08
-73,-66,1.1592136680560391e-08
-73,-65,1.5988377007191199e-08
-73,-64,1.5952806134257391e-08
-73,-63,2.0436370650717323e-08
-73,-62,2.0927842538073646e-08
-73,-61,1.0038408775562358e-08
-73,-60,1.9748031647202366e-08
-73,-59,1.3730397562342972e-08
-73,-58,1.721088619448094e-08
-73,-57,2.4359170342955575e-08
-73,-56,2.9467564049509304e-08
-73,-55,3.5828601264636318e-08
-73,-54,2.2850020336358616e-08
-73,-53,3.0096468888364824e-08
-73,-52,5.1609681176080644e-08
-73,-51,3.4572132816504863e-08
-73,-50,3.4168521011520795e-08
-73,-49,4.4945805329442147e-08
-73,-48,5.2104314669763207e-08
-73,-47,4.0002911318376662e-08
-73,-46,3.22535336824784e-08
-73,-45,3.5105717998159648e-08
-73,-44,5.1232065555299027e-08
-73,-43,4.2332048466892866e-08
-73,-42,4.1372445939229904e-08
-73,-41,5.2817525315952105e-08
-73,-40,4.6675982836552372e-08
-73,-39,4.3697223642234157e-08
-73,-38,6.2397361983289975e-08
-73,-37,4.9608886359642925e-08
-73,-36,1.0604344768195321e-07
-73,-35,9.0776312387307005e-08
-73,-34,7.7273517763670482e-08
-73,-33,1.024716852487638e-07
-73,-32,9.6145570495822933e-08
-73,-31,1.0983125136209423e-07
-73,-30,1.2003015975385256e-07
-73,-29,8.9256005663819145e-08
-73,-28,1.1415418092942781e-07
-73,-27,1.3765690604676474e-07
-73,-26,1.2872775173070195e-07
-73,-25,1.7940576324536392e-07
-73,-24,1.615706538469516e-07
-73,-23,1.3696315698839765e-07
-73,-22,1.8411604909765453e-07
-73,-21,1.4442716294188841e-07
-73,-20,1.8680822019557601e-07
-73,-19,1.9045997217972203e-07
-73,-18,2.1057039574164335e-07
-73,-17,1.7319055285171637e-07
-73,-16,2.0530630718884406e-07
-73,-15,2.5642980021216951e-07
-73,-14,2.2033533339397407e-07
-73,-13,2.2255954106482894e-07
-73,-12,2.5820010322951689e-07
-73,-11,3.0466914200654545e-07
-73,-10,2.6404440462914184e-07
-73,-9,3.7413682201328116e-07
-73,-8,3.174696759820657e-07
-73,-7,3.5027433135329994e-07
-73,-6,3.2745050495725243e-07
-73,-5,3.3618238737003244e-07
-73,-4,4.7021849268595557e-07
-73,-3,4.1605551241822512e-07
-73,-2,3.7562786608972575e-07
-73,-1,3.9507672249695432e-07
-73,0,4.090184293264707e-07
-73,1,3.2094757945714218e-07
-73,2,4.5294837347364655e-07
-73,3,4.1863026209478403e-07
-73,4,4.7920609944890639e-07
-73,5,3.4891451882384462e-07
-73,6,4.1096665791871123e-07
-73,7,3.3025785078128538e-07
-73,8,3.9007647835879595e-07
-73,9,3.1575680612983609e-07
-73,10,2.9494559913807278e-07
-73,11,2.9851063932651218e-07
-73,12,3.0271894662669891e-07
-73,13,2.6035048620495004e-07
-73,14,3.2286723855417604e-07
-73,15,2.8665952829614128e-07
-73,16,2.1587649654216744e-07
-73,17,2.7030586638648247e-07
-73,18,1.9787947291415196e-07
-73,19,2.1798375384163441e-07
-73,20,2.0836825468203485e-07
-73,21,2.1990877682841828e-07
-73,22,1.7856992979523135e-07
-73,23,1.4690070608721553e-07
-73,24,2.185510668001365e-07
-73,25,1.587588902157035e-07
-73,26,1.2832510315459774e-07
-73,27,1.4189047812006104e-07
-73,28,1.7805296305576186e-07
-73,29,1.5260342971864523e-07
-73,30,1.4298077965593993e-07
-73,31,1.7656453164069772e-07
-73,32,1.0738999065335088e-07
-73,33,9.9367769896261419e-08
-73,34,1.0197386123980839e-07
-73,35,1.4457652897206384e-07
-73,36,1.122666419173234e-07
-73,37,1.2453662677436823e-07
-73,38,1.3862646363981973e-07
-73,39,8.5986400632355327e-08
-73,40,8.1852541682019376e-08
-73,41,6.9001646565756253e-08
-73,42,1.2431307049193318e-07
-73,43,1.0463170638580643e-07
-73,44,8.2198837126789475e-08
-73,45,8.5655165499456972e-08
-73,46,6.7990717273365837e-08
-73,47,6.4586444491799627e-08
-73,48,7.263319354747666e-08
-73,49,5.5455665336123511e-08
-73,50,5.727974097983116e-08
-73,51,4.1047611466417723e-08
-73,52,4.6654065523367152e-08
-73,53,6.0494494249852886e-08
-73,54,4.1835663672937461e-08
-73,55,3.9122668150957814e-08
-73,56,4.4083671853573111e-08
-73,57,2.7354271441260512e-08
-73,58,2.6238776147126508e-08
-73,59,1.7960474405433325e-08
-73,60,1.6472785723798361e-08
-73,61,2.2164020144167518e-08
-73,62,2.835491327557675e-08
-73,63,3.0455658459426689e-08
-73,64,3.3662606677033999e-08
-73,65,2.0894341472229674e-08
-73,66,1.8436871108930035e-08
-73,67,2.3853633304389318e-08
-73,68,1.1186456656498689e-08
-73,69,2.5178084296070959e-08
-73,70,1.7853792589495354e-08
-73,71,3.1107573425848298e-08
-73,72,1.2568285842856114e-08
-73,73,1.7931019286839591e-08
-73,74,7.2007477351484478e-09
-73,75,7.1172950688576052e-09
-73,76,5.7819253290092599e-09
-73,77,6.9241260304795286e-09
-73,78,1.2546193780016561e-08
-73,79,1.0509590492951602e-08
-73,80,1.95635541228883e-08
-73,81,1.7995192788795472e-09
-73,82,2.0316824856574339e-08
-73,83,1.9693324040615596e-09
-73,84,1.1712314425216504e-08
-73,85,3.5612232584945949e-09
-73,86,2.0620753916742985e-08
-73,87,1.1218361302338495e-08
-73,88,1.6159991843183984e-08
-73,89,5.2521009772239522e-10
-73,90,1.0756471876469046e-08
-73,92,1.7069328183550192e-09
-73,93,1.0497706887669262e-08
-73,94,1.2421038290792206e-09
-73,95,1.0691776647450911e-09
-73,96,7.5030009995259949e-11
-73,97,1.6479264473211336e-09
-73,98,6.2678818952192886e-10
-73,99,1.500600199905199e-10
-73,100,1.0879351705603454e-09
-73,101,1.0129051605650855e-09
-73,102,1.4630852316388754e-09
-73,104,1.1219736289332632e-10
-73,105,7.5030009995259949e-11
-73,106,2.1680955654820974e-10
-73,107,8.7034814520024891e-09
-73,108,7.5030009995259949e-11
-73,111,4.5018007107378992e-10
-73,112,7.5030009995259949e-11
-73,114,4.5018007107378992e-10
-73,115,8.8139723350121414e-10
-73,117,7.5030009995259949e-11
-73,118,4.7672818063363919e-10
-73,119,1.0176774845552968e-10
-73,122,4.5637462948536549e-10
-73,123,1.0129051605650855e-09
-73,124,2.0265056866873738e-10
-73,125,4.5018007107378992e-10
-73,126,7.5030009995259949e-11
-73,127,9.2892782644286684e-09
-72,-127,2.2442443647490966e-08
-72,-124,4.5018007107378992e-10
-72,-121,1.0879351705603454e-09
-72,-120,4.5018007107378992e-10
-72,-119,4.5018007107378992e-10
-72,-118,9.0348585779887197e-09
-72,-117,1.4630852316388754e-09
-72,-115,1.6778404231521765e-09
-72,-108,5.9086136031631191e-09
-72,-106,2.3871174604522269e-09
-72,-105,1.0190997189766611e-09
-72,-104,6.1145983162885799e-09
-72,-103,7.5030009995259949e-11
-72,-102,1.500600199905199e-10
-72,-101,8.7925278957553655e-09
-72,-100,2.059848754955776e-10
-72,-99,3.6389556491770619e-09
-72,-98,1.500600199905199e-10
-72,-97,7.5030009995259949e-11
-72,-96,3.4030566302211159e-10
-72,-95,1.6881752259751125e-10
-72,-94,2.9126119533770444e-09
-72,-93,9.0864218562662463e-09
-72,-92,7.5030009995259949e-11
-72,-91,5.3140465613397084e-10
-72,-90,9.2690825170742912e-10
-72,-89,1.252487665609388e-08
-72,-88,5.4972599174424884e-09
-72,-87,5.5175820728224449e-10
-72,-86,6.189975936713012e-10
-72,-85,1.0468993545395271e-08
-72,-84,4.0639625469337487e-09
-72,-83,7.964432382232199e-11
-72,-82,3.4510328689610132e-09
-72,-81,3.3445243762885647e-09
-72,-80,3.0012004899263564e-09
-72,-79,6.7714584213403024e-09
-72,-78,9.7646471900003365e-10
-72,-77,3.5635778060219385e-09
-72,-76,5.3678695509462858e-09
-72,-75,3.4513805610001459e-09
-72,-74,9.3288471893767969e-09
-72,-73,1.1830848752324059e-08
-72,-72,1.2495120322998143e-08
-72,-71,5.0506196370535973e-09
-72,-70,3.2075329960557577e-09
-72,-69,9.4515061167262411e-09
-72,-68,1.4117414935435471e-08
-72,-67,1.7952542220099286e-08
-72,-66,5.3246656888637458e-09
-72,-65,1.4841246328226714e-08
-72,-64,3.0176175663709968e-08
-72,-63,9.7792169962476977e-09
-72,-62,2.3673265138978888e-08
-72,-61,2.4352185440599313e-08
-72,-60,1.1313681841704014e-08
-72,-59,2.0869199846641761e-08
-72,-58,1.7728352573602451e-08
-72,-57,2.4727208206104584e-08
-72,-56,2.809602117230584e-08
-72,-55,2.4559307579963046e-08
-72,-54,3.6869080519150335e-08
-72,-53,3.2147357859627865e-08
-72,-52,1.8864817451968157e-08
-72,-51,4.3842969992631013e-08
-72,-50,6.5401629929005259e-08
-72,-49,2.5250948814004263e-08
-72,-48,4.899502459901964e-08
-72,-47,5.719274834669097e-08
-72,-46,3.9187077963149597e-08
-72,-45,5.1030315827076122e-08
-72,-44,3.72295185985093e-08
-72,-43,8.2591986279453869e-08
-72,-42,5.6993699925288304e-08
-72,-41,4.5636024764414545e-08
-72,-40,5.1968854492506877e-08
-72,-39,7.038271871852603e-08
-72,-38,7.174329437331171e-08
-72,-37,5.9571443633448385e-08
-72,-36,8.5225512741210793e-08
-72,-35,6.2900799449939349e-08
-72,-34,8.3397913159956195e-08
-72,-33,9.8780994820093932e-08
-72,-32,1.0845646395907186e-07
-72,-31,1.1383438731752837e-07
-72,-30,9.9506105105956279e-08
-72,-29,1.1739929212774865e-07
-72,-28,1.2145717185463415e-07
-72,-27,8.0785451262579684e-08
-72,-26,9.7949959315667326e-08
-72,-25,1.3124144693913408e-07
-72,-24,1.1849746897004244e-07
-72,-23,1.964428279854342e-07
-72,-22,1.3620355304847563e-07
-72,-21,1.8574554457027898e-07
-72,-20,1.993298007805904e-07
-72,-19,1.8992259225583354e-07
-72,-18,1.7772242638457558e-07
-72,-17,2.478894886560397e-07
-72,-16,2.7668522778203277e-07
-72,-15,2.3239655262726813e-07
-72,-14,2.4441050087296572e-07
-72,-13,2.7941317116603175e-07
-72,-12,2.8562287627196549e-07
-72,-11,2.5811716300652969e-07
-72,-10,3.100363175210444e-07
-72,-9,2.6049463827042296e-07
-72,-8,3.2418383444467093e-07
-72,-7,3.7735648157958418e-07
-72,-6,3.5330192694693081e-07
-72,-5,3.8702201715922207e-07
-72,-4,3.6715815263583643e-07
-72,-3,3.2892558741515086e-07
-72,-2,4.1119414669837551e-07
-72,-1,3.8595199378497054e-07
-72,0,3.7701335479466567e-07
-72,1,4.3759669266883952e-07
-72,2,4.3372323429868597e-07
-72,3,4.1226101384578747e-07
-72,4,4.3920261445278852e-07
-72,5,3.6651310063306812e-07
-72,6,3.6339770183802783e-07
-72,7,3.7079386907860911e-07
-72,8,3.9662917880861345e-07
-72,9,3.488698199902145e-07
-72,10,3.8948970792595887e-07
-72,11,3.2369203940392195e-07
-72,12,2.8358058603280724e-07
-72,13,2.3953487953879654e-07
-72,14,2.5241135774777537e-07
-72,15,3.0268308837224836e-07
-72,16,2.3239339283713839e-07
-72,17,2.3488031870912369e-07
-72,18,2.8376414906092624e-07
-72,19,1.8879315899624731e-07
-72,20,1.9591325622460949e-07
-72,21,2.3017755324207003e-07
-72,22,1.7933910722856025e-07
-72,23,2.115163050385113e-07
-72,24,1.9600630249654771e-07
-72,25,1.6855950599635678e-07
-72,26,1.6879421958665483e-07
-72,27,2.1687773084459875e-07
-72,28,1.6117511957838617e-07
-72,29,1.5082680286510299e-07
-72,30,1.2269007505398573e-07
-72,31,1.1348932502420403e-07
-72,32,1.1323708626340339e-07
-72,33,1.1241621293876523e-07
-72,34,1.1385562472968165e-07
-72,35,6.7463439498715388e-08
-72,36,1.2136407868728711e-07
-72,37,1.0429001276986915e-07
-72,38,1.3360533274433139e-07
-72,39,8.2145708951560545e-08
-72,40,8.7388360604928707e-08
-72,41,8.1785698968643008e-08
-72,42,8.106270362383746e-08
-72,43,5.7364238197486876e-08
-72,44,6.4277537637016147e-08
-72,45,6.863198120465421e-08
-72,46,8.6111667178715832e-08
-72,47,8.2707676850181082e-08
-72,48,3.2420660750550859e-08
-72,49,4.073069386166836e-08
-72,50,4.7597630397759785e-08
-72,51,5.8129928809471306e-08
-72,52,3.9565326330647088e-08
-72,53,3.7897234524656906e-08
-72,54,4.3305496366673412e-08
-72,55,3.5137449322586529e-08
-72,56,5.8776359105879775e-08
-72,57,4.84457004584515e-08
-72,58,2.7195013546291117e-08
-72,59,3.7206683802690586e-08
-72,60,2.3083612454447717e-08
-72,61,2.4697136352198046e-08
-72,62,4.2247745413985643e-08
-72,63,2.8965994509933644e-08
-72,64,1.0770520170719036e-08
-72,65,3.4653893461444792e-08
-72,66,3.4142732928421019e-08
-72,67,6.7278281419089723e-09
-72,68,3.2298238770739286e-08
-72,69,1.5477800639639247e-08
-72,70,7.3005717629228958e-09
-72,71,2.6859259010171578e-08
-72,72,1.2203359487435832e-08
-72,73,5.6372379238437293e-09
-72,74,7.8993580737003683e-09
-72,75,1.4802340519606444e-08
-72,76,9.6413563429680205e-09
-72,77,2.5105123774368295e-08
-72,78,6.3294957154345657e-09
-72,79,8.4324852161977199e-09
-72,80,1.7512981266975077e-08
-72,81,7.942641217155248e-09
-72,82,8.4993771180559995e-09
-72,83,4.5018007107378992e-10
-72,84,5.5423916640597361e-09
-72,85,1.0258663447405583e-08
-72,86,6.2915542473488873e-09
-72,87,5.5105972484524893e-09
-72,88,5.2521009772239522e-10
-72,89,3.1779982193234539e-09
-72,90,1.0579231714642984e-08
-72,91,4.2896529243951503e-09
-72,92,5.4663820150313031e-10
-72,93,7.5030009995259949e-11
-72,94,1.8655735406253352e-09
-72,96,4.42468492664154e-12
-72,97,1.4917066392290119e-08
-72,98,1.3751920499426169e-09
-72,99,6.0774309633905136e-09
-72,100,4.4323964079066607e-09
-72,101,3.3200781089318828e-09
-72,102,2.0265056866873738e-10
-72,103,3.9130964038494688e-09
-72,104,1.6235116707271665e-09
-72,105,3.6389556491770619e-09
-72,106,7.5030009995259949e-11
-72,107,1.1817227206326241e-09
-72,109,5.2521009772239522e-10
-72,110,1.8943023940662996e-09
-72,111,2.433576563936075e-10
-72,112,5.9086136031631191e-09
-72,113,1.0691776647450911e-09
-72,116,1.0879351705603454e-09
-72,117,4.5018007107378992e-10
-72,118,1.5928864764464398e-10
-72,119,9.6458130429340422e-11
-72,123,5.9086136031631191e-09
-72,124,7.5030009995259949e-11
-72,126,1.0968635463196846e-09
-72,127,1.9333485846830077e-08
-71,-127,8.8722195988556044e-09
-71,-126,1.6881752259751125e-10
-71,-120,1.6778404231521765e-09
-71,-119,1.6881752259751125e-10
-71,-118,7.5030009995259949e-11
-71,-117,5.2521009772239522e-10
-71,-115,1.0176774845552968e-10
-71,-114,4.0012425385545932e-09
-71,-113,9.0036014214757985e-10
-71,-109,9.0036014214757985e-10
-71,-108,4.2653960944223178e-10
-71,-107,1.0879351705603454e-09
-71,-106,3.6086464945618739e-10
-71,-105,1.256752730627884e-09
-71,-104,6.940276203199065e-10
-71,-103,2.6632178415100427e-09
-71,-102,1.6778404231521765e-09
-71,-100,4.5018007107378992e-10
-71,-99,7.5030009995259949e-11
-71,-98,1.1861947816085073e-09
-71,-97,2.1008403311254309e-09
-71,-96,4.4524022495615917e-09
-71,-95,1.0879351705603454e-09
-71,-94,2.9591975023755179e-09
-71,-93,7.1507172324021955e-09
-71,-92,1.0289288536498324e-09
-71,-91,1.1817227206326241e-09
-71,-90,7.8019202156214551e-09
-71,-89,4.8206783698096859e-09
-71,-88,3.4554890150435861e-09
-71,-87,1.3217481674732199e-09
-71,-86,1.1099479742808569e-09
-71,-85,3.2343654948688337e-09
-71,-84,1.8978421070355876e-09
-71,-83,1.1276625193319705e-09
-71,-82,3.170018049993895e-09
-71,-81,1.9020755560782097e-08
-71,-80,6.7035238716116647e-09
-71,-79,2.9042998969886423e-09
-71,-78,1.0456652451980831e-08
-71,-77,2.1571128894288091e-09
-71,-76,2.217493997875406e-09
-71,-75,6.7082961952415208e-09
-71,-74,1.7024464660662696e-08
-71,-73,1.1654398797336688e-08
-71,-72,8.5088742767793345e-09
-71,-71,4.6893758446218525e-09
-71,-70,1.1066926602446224e-09
-71,-69,6.5000043050522182e-09
-71,-68,1.0776051367907837e-08
-71,-67,5.8415638577317873e-09
-71,-66,1.4833313343151329e-08
-71,-65,3.4695723208377797e-08
-71,-64,2.8357220500647252e-08
-71,-63,1.108438882580043e-08
-71,-62,9.7347804528725728e-09
-71,-61,1.2541595104511247e-08
-71,-60,2.1219761027100635e-08
-71,-59,2.0918028298712186e-08
-71,-58,1.8975150662043298e-08
-71,-57,3.2736235609136407e-08
-71,-56,2.1852206323969107e-08
-71,-55,1.0852708781417921e-08
-71,-54,3.0746328340538401e-08
-71,-53,1.4549833079810555e-08
-71,-52,2.2221730912519012e-08
-71,-51,1.9536121253152061e-08
-71,-50,1.775731875846884e-08
-71,-49,1.908426555628227e-08
-71,-48,3.8886547514804338e-08
-71,-47,2.8595252405306231e-08
-71,-46,6.2647435717157896e-08
-71,-45,5.44588300115409e-08
-71,-44,3.7224051066065793e-08
-71,-43,4.304022012142847e-08
-71,-42,3.8412854166892213e-08
-71,-41,5.7344197691914653e-08
-71,-40,7.3421714974798539e-08
-71,-39,9.1176207975991998e-08
-71,-38,7.3432304192501071e-08
-71,-37,9.9954259330713118e-08
-71,-36,9.9541563313530564e-08
-71,-35,1.0496346305709656e-07
-71,-34,1.047093427715409e-07
-71,-33,8.9037424953527867e-08
-71,-32,1.0636673273088642e-07
-71,-31,1.006324570969164e-07
-71,-30,8.0796246539041865e-08
-71,-29,1.021292796687069e-07
-71,-28,1.4803421217569604e-07
-71,-27,1.5527406782780352e-07
-71,-26,1.7466897983026116e-07
-71,-25,1.9409050520168224e-07
-71,-24,1.1309739284645418e-07
-71,-23,1.5620431321178683e-07
-71,-22,1.778301386267594e-07
-71,-21,1.6603466983950791e-07
-71,-20,1.872352279609111e-07
-71,-19,2.2998780919870949e-07
-71,-18,1.8654798109117555e-07
-71,-17,2.1585224145427549e-07
-71,-16,2.6667045475848412e-07
-71,-15,2.6463822722184322e-07
-71,-14,2.7082957546650339e-07
-71,-13,2.5798053700007774e-07
-71,-12,2.8713043053655586e-07
-71,-11,2.8951406409756758e-07
-71,-10,4.0235248542741676e-07
-71,-9,2.8493773472565386e-07
-71,-8,3.2052281559369879e-07
-71,-7,3.7320822790942261e-07
-71,-6,3.746977272936001e-07
-71,-5,4.512103802613972e-07
-71,-4,4.2088898790685622e-07
-71,-3,4.4300948216954987e-07
-71,-2,4.8524594007246337e-07
-71,-1,3.6134419921317375e-07
-71,0,4.3777972420328219e-07
-71,1,4.5779253978491602e-07
-71,2,5.1345948040008745e-07
-71,3,4.6069569663774751e-07
-71,4,3.7617669215118621e-07
-71,5,3.7203758459940129e-07
-71,6,4.0536283545666133e-07
-71,7,3.7473208202723211e-07
-71,8,4.2673895162728362e-07
-71,9,3.5385648848780647e-07
-71,10,4.1362261409504046e-07
-71,11,3.6513976789182241e-07
-71,12,3.3878290131407967e-07
-71,13,3.5880464203176941e-07
-71,14,3.3938506070722677e-07
-71,15,3.3546061948654995e-07
-71,16,2.1742575326135716e-07
-71,17,3.0183233140058383e-07
-71,18,2.79382217797663e-07
-71,19,2.8878433243922461e-07
-71,20,2.267864461114233e-07
-71,21,2.5583672866579573e-07
-71,22,2.1330975470012843e-07
-71,23,2.3068862816150611e-07
-71,24,1.7399653853091595e-07
-71,25,1.7180326007303797e-07
-71,26,1.8548866560198751e-07
-71,27,1.7265771258842428e-07
-71,28,1.6988697498298214e-07
-71,29,1.4353064346287949e-07
-71,30,1.6398052703799615e-07
-71,31,1.443417016895537e-07
-71,32,1.1736868337434763e-07
-71,33,1.3592268367756533e-07
-71,34,1.1169843119477122e-07
-71,35,1.2706370292456866e-07
-71,36,1.2344020142055825e-07
-71,37,1.2828128114387561e-07
-71,38,1.3966474847414484e-07
-71,39,8.9004749929918388e-08
-71,40,7.0920951816182933e-08
-71,41,1.2091582498382246e-07
-71,42,7.9284884485651781e-08
-71,43,1.044503410646731e-07
-71,44,4.6393090106172767e-08
-71,45,7.083730690928337e-08
-71,46,6.7610714749300979e-08
-71,47,7.3770510274093299e-08
-71,48,4.8201567739787513e-08
-71,49,5.8384364485183839e-08
-71,50,4.1705356350726191e-08
-71,51,4.8863817377564557e-08
-71,52,5.1633416905737158e-08
-71,53,5.02673601729031e-08
-71,54,3.5609310635787745e-08
-71,55,5.9426044565600864e-08
-71,56,2.4570764281527361e-08
-71,57,4.4078851661627311e-08
-71,58,4.1587926725668066e-08
-71,59,3.6232211033767935e-08
-71,60,1.2291884983647536e-08
